filename,nativeLanguage,fluentLanguage,speakerID,gender,sentenceID,sentence,duration
IGBO_IGBO_0091_M_A0413.wav,IGBO,IGBO,0091,M,A0413,But I am at the end of my resources.,2.85
YORUBA_HAUSA_0112_M_A0275.wav,YORUBA,HAUSA,0112,M,A0275,There are no kiddies and half grown youths among them.,3.75
EDO_OTHERS_0175_F_A0169.wav,EDO,OTHERS,0175,F,A0169,Suddenly Jeanne stopped for an instant.,3.17
EDO_OTHERS_0038_M_A0261.wav,EDO,OTHERS,0038,M,A0261,I have been doubly baptized.,2.44
OTHERS_OTHERS_0084_F_B0517.wav,OTHERS,OTHERS,0084,F,B0517,Eggshell is not good to eat.,5.48
IGBO_IGBO_0045_F_B0255.wav,IGBO,IGBO,0045,F,B0255,"Then, again, Tudor had such an irritating way about him.",3.47
YORUBA_YORUBA_0024_M_A0524.wav,YORUBA,YORUBA,0024,M,A0524,At once would be instituted a dozen cooperative commonwealth states.,5.58
EDO_YORUBA_0053_M_B0153.wav,EDO,YORUBA,0053,M,B0153,He was a pariah; a wanderer without a friend or a home.,3.64
YORUBA_YORUBA_0006_M_B0378.wav,YORUBA,YORUBA,0006,M,B0378,I like to speculate upon the glorious future of man.,2.32
IGBO_YORUBA_0018_M_A0329.wav,IGBO,YORUBA,0018,M,A0329,"Ah, indeed.",5.90
YORUBA_YORUBA_0049_M_A0316.wav,YORUBA,YORUBA,0049,M,A0316,"We had been chased by them ourselves, more than once.",3.39
IGBO_IGBO_0045_F_A0497.wav,IGBO,IGBO,0045,F,A0497,King took every advantage he knew.,2.14
YORUBA_YORUBA_0004_F_A0010.wav,YORUBA,YORUBA,0004,F,A0010,I'm playing a single hand in what looks like a losing game.,4.33
YORUBA_YORUBA_0167_M_B0152.wav,YORUBA,YORUBA,0167,M,B0152,"OW, a wild dog, he growled.",2.38
IGBO_IGBO_0001_M_A0547.wav,IGBO,IGBO,0001,M,A0547,Men like Joe Goose dated existence from drunk to drunk.,4.69
IGBO_IGBO_0045_F_A0326.wav,IGBO,IGBO,0045,F,A0326,Cherokee identified himself with his instinct.,3.04
YORUBA_WESTERN_0058_M_B0029.wav,YORUBA,WESTERN,0058,M,B0029,All operations have been carried on from Montreal and Toronto.,4.45
EDO_OTHERS_0038_M_A0038.wav,EDO,OTHERS,0038,M,A0038,We'll have to watch our chances.,2.66
YORUBA_YORUBA_0022_M_A0496.wav,YORUBA,YORUBA,0022,M,A0496,And Tom King patiently endured.,3.56
OTHERS_HAUSA_0147_M_B0061.wav,OTHERS,HAUSA,0147,M,B0061,"Something about it seemed to fascinate him, to challenge his presence.",6.65
IGBO_WESTERN_0025_F_A0418.wav,IGBO,WESTERN,0025,F,A0418,The Portuguese boy crawled nearer and nearer.,2.67
YORUBA_YORUBA_0132_M_B0158.wav,YORUBA,YORUBA,0132,M,B0158,"She obeyed, shrinking back with the baby in her arms.",5.63
EDO_YORUBA_0053_M_B0493.wav,EDO,YORUBA,0053,M,B0493,You yellow giant thing of the frost.,2.93
EDO_YORUBA_0053_M_A0544.wav,EDO,YORUBA,0053,M,A0544,He may anticipate the day of his death.,2.74
YORUBA_YORUBA_0167_M_B0378.wav,YORUBA,YORUBA,0167,M,B0378,I like to speculate upon the glorious future of man.,3.36
YORUBA_YORUBA_0041_F_B0337.wav,YORUBA,YORUBA,0041,F,B0337,Here he got a fresh thrill.,2.40
YORUBA_YORUBA_0059_M_A0305.wav,YORUBA,YORUBA,0059,M,A0305,"They had no fixed values, to be altered by adjectives and adverbs.",3.83
OTHERS_OTHERS_0117_F_B0238.wav,OTHERS,OTHERS,0117,F,B0238,The very thought of the effort to swim over was nauseating.,3.99
EDO_IGBO_0122_M_A0043.wav,EDO,IGBO,0122,M,A0043,It seemed nearer to him since he had seen and talked with Gregson.,6.80
IGBO_IGBO_0045_F_A0087.wav,IGBO,IGBO,0045,F,A0087,"Philip bent lower, and stared into the face of the dead man.",3.10
YORUBA_YORUBA_0137_M_A0061.wav,YORUBA,YORUBA,0137,M,A0061,Philip snatched at the letter which Gregson held out to him.,3.68
YORUBA_HAUSA_0047_M_A0404.wav,YORUBA,HAUSA,0047,M,A0404,Perrault found one with head buried in the grub box.,5.69
IGBO_IGBO_0045_F_A0044.wav,IGBO,IGBO,0045,F,A0044,Her own betrayal of herself was like tonic to Philip.,3.23
YORUBA_YORUBA_0030_M_A0063.wav,YORUBA,YORUBA,0030,M,A0063,"Yes, it was a man who asked, a stranger.",3.36
YORUBA_YORUBA_0041_F_B0135.wav,YORUBA,YORUBA,0041,F,B0135,In it was the joy of life.,2.27
YORUBA_YORUBA_0102_F_B0430.wav,YORUBA,YORUBA,0102,F,B0430,They were babbling and chattering all together.,5.29
EDO_OTHERS_0038_M_A0428.wav,EDO,OTHERS,0038,M,A0428,It was not exactly a deportation.,3.23
YORUBA_YORUBA_0007_F_A0315.wav,YORUBA,YORUBA,0007,F,A0315,"Saxon waited, for she knew a fresh idea had struck Billy.",4.68
YORUBA_YORUBA_0153_M_A0186.wav,YORUBA,YORUBA,0153,M,A0186,Like a flash he launched himself into the feathered mass of the owl.,5.00
IGBO_IGBO_0019_F_B0429.wav,IGBO,IGBO,0019,F,B0429,And the Eurasian Chinese-Englishman bowed himself away.,4.32
YORUBA_YORUBA_0348_M_A0354.wav,YORUBA,YORUBA,0348,M,A0354,Fresh meat they failed to obtain.,4.18
YORUBA_YORUBA_0009_M_B0394.wav,YORUBA,YORUBA,0009,M,B0394,"The boy hesitated, then mastered his temper.",3.28
YORUBA_YORUBA_0041_F_A0020.wav,YORUBA,YORUBA,0041,F,A0020,Clubs and balls and cities grew to be only memories.,4.68
IGBO_IGBO_0056_M_B0121.wav,IGBO,IGBO,0056,M,B0121,I want my men to work by themselves.,2.64
YORUBA_YORUBA_0006_M_B0256.wav,YORUBA,YORUBA,0006,M,B0256,"Outwardly, he maintained a calm and smiling aspect.",2.73
IGBO_WESTERN_0025_F_B0492.wav,IGBO,WESTERN,0025,F,B0492,Thus he turned the tenets and jargon of psychology back on me.,5.55
YORUBA_YORUBA_0048_M_B0245.wav,YORUBA,YORUBA,0048,M,B0245,Harrison is still my chauffeur.,4.77
YORUBA_YORUBA_0097_M_B0257.wav,YORUBA,YORUBA,0097,M,B0257,Tudor surveyed him with withering disgust.,5.60
YORUBA_YORUBA_0378_M_B0260.wav,YORUBA,YORUBA,0378,M,B0260,It's worth eight dollars.,1.81
IGBO_WESTERN_0025_F_B0337.wav,IGBO,WESTERN,0025,F,B0337,Here he got a fresh thrill.,2.05
IGBO_IGBO_0045_F_B0151.wav,IGBO,IGBO,0045,F,B0151,"It was steel, a fisher trap.",2.35
YORUBA_YORUBA_0006_M_B0054.wav,YORUBA,YORUBA,0006,M,B0054,He understood the meaning of the look.,2.04
IGBO_IGBO_0019_F_B0038.wav,IGBO,IGBO,0019,F,B0038,In her haste to get away she had forgotten these things.,4.33
YORUBA_YORUBA_0153_M_B0440.wav,YORUBA,YORUBA,0153,M,B0440,"There were stir and bustle, new faces, and fresh facts.",3.69
YORUBA_YORUBA_0048_M_B0325.wav,YORUBA,YORUBA,0048,M,B0325,It was a gigantic inadequacy.,5.73
IGBO_IGBO_0045_F_A0125.wav,IGBO,IGBO,0045,F,A0125,He was determined now to maintain a more certain hold upon himself.,4.09
IGBO_IGBO_0011_M_B0284.wav,IGBO,IGBO,0011,M,B0284,"There was one difficulty, however.",3.79
EDO_OTHERS_0038_M_A0039.wav,EDO,OTHERS,0038,M,A0039,The ship should be in within a week or ten days.,2.74
YORUBA_YORUBA_0378_M_B0499.wav,YORUBA,YORUBA,0378,M,B0499,"I said, and dismissed the matter as not worth thinking about.",8.23
IGBO_YORUBA_0060_F_B0057.wav,IGBO,YORUBA,0060,F,B0057,They have won popular sentiment through the newspapers.,7.55
YORUBA_YORUBA_0007_F_B0162.wav,YORUBA,YORUBA,0007,F,B0162,He thought he saw a shudder pass through the Factor's shoulders.,4.07
YORUBA_YORUBA_0041_F_B0530.wav,YORUBA,YORUBA,0041,F,B0530,He had a big chimpanzee that was a winner.,4.27
YORUBA_YORUBA_0382_M_B0495.wav,YORUBA,YORUBA,0382,M,B0495,We who have endured so much surely can endure a little more.,9.31
IGALA_YORUBA_0066_M_A0440.wav,IGALA,YORUBA,0066,M,A0440,"Yes, sir, I corrected.",2.22
YORUBA_WESTERN_0058_M_A0464.wav,YORUBA,WESTERN,0058,M,A0464,"Between the rush of the cascades, streaks of rust showed everywhere.",3.49
YORUBA_YORUBA_0004_F_B0139.wav,YORUBA,YORUBA,0004,F,B0139,Together they ate the rabbit.,1.85
IGBO_IGBO_0019_F_A0448.wav,IGBO,IGBO,0019,F,A0448,"I was Hump, cabin boy on the schooner Ghost.",3.69
YORUBA_YORUBA_0006_M_A0593.wav,YORUBA,YORUBA,0006,M,A0593,She'd make a good wife for the cashier.,2.19
YORUBA_YORUBA_0006_M_B0450.wav,YORUBA,YORUBA,0006,M,B0450,"To my dearest and always appreciated friend, I submit myself.",4.98
IGBO_WESTERN_0025_F_B0069.wav,IGBO,WESTERN,0025,F,B0069,Could the incident have anything to do with Jeanne and Pierre.,4.00
IGBO_WESTERN_0025_F_B0043.wav,IGBO,WESTERN,0025,F,B0043,It won't be for sale.,2.24
YORUBA_YORUBA_0059_M_A0058.wav,YORUBA,YORUBA,0059,M,A0058,I came for information more out of curiosity than anything else.,3.01
EDO_IGBO_0122_M_A0336.wav,EDO,IGBO,0122,M,A0336,So unexpected was my charge that I knocked him off his feet.,5.31
YORUBA_YORUBA_0006_M_B0491.wav,YORUBA,YORUBA,0006,M,B0491,"Jacob Brinker, who was his roadmate, brought the news.",3.30
YORUBA_YORUBA_0008_M_A0011.wav,YORUBA,YORUBA,0008,M,A0011,If I ever needed a fighter in my life I need one now.,3.66
YORUBA_YORUBA_0006_M_A0546.wav,YORUBA,YORUBA,0006,M,A0546,I lost my balance and pitched head foremost into the ooze.,4.10
EDO_OTHERS_0038_M_A0588.wav,EDO,OTHERS,0038,M,A0588,"He had proved it today, with his amateurish and sophomoric productions.",4.29
IGBO_IGBO_0045_F_A0443.wav,IGBO,IGBO,0045,F,A0443,He was worth nothing to the world.,2.81
EDO_OTHERS_0175_F_A0469.wav,EDO,OTHERS,0175,F,A0469,The eastern heavens were equally spectacular.,3.57
IGBO_WESTERN_0025_F_B0241.wav,IGBO,WESTERN,0025,F,B0241,The women they carried away with them to the Big Valley.,3.66
IGBO_IGBO_0016_F_B0113.wav,IGBO,IGBO,0016,F,B0113,There was something pathetic in the girl's attitude now.,2.83
YORUBA_HAUSA_0047_M_A0215.wav,YORUBA,HAUSA,0047,M,A0215,They die out of spite.,2.87
YORUBA_YORUBA_0167_M_A0327.wav,YORUBA,YORUBA,0167,M,A0327,"They were less stooped than we, less springy in their movements.",6.16
IGBO_WESTERN_0025_F_B0447.wav,IGBO,WESTERN,0025,F,B0447,O'Brien emitted a shriek that sank swiftly to a gurgling sob.,4.87
YORUBA_YORUBA_0153_M_B0536.wav,YORUBA,YORUBA,0153,M,B0536,Typhoid -- did I tell you.,1.87
IGBO_IGBO_0019_F_A0099.wav,IGBO,IGBO,0019,F,A0099,A maddening joy pounded in his brain.,3.27
OTHERS_HAUSA_0076_M_A0308.wav,OTHERS,HAUSA,0076,M,A0308,His infernal chattering worries me even now as I think of it.,7.17
EDO_OTHERS_0038_M_A0365.wav,EDO,OTHERS,0038,M,A0365,These rumors may even originate with us.,3.30
YORUBA_YORUBA_0006_M_B0532.wav,YORUBA,YORUBA,0006,M,B0532,That Longfellow chap most likely had written countless books of poetry.,4.85
IGBO_IGBO_0019_F_A0264.wav,IGBO,IGBO,0019,F,A0264,"And I hope you've got plenty of chain out, Captain Young.",3.93
YORUBA_YORUBA_0004_F_A0167.wav,YORUBA,YORUBA,0004,F,A0167,"I was near the cabin, and saw you.",2.47
OTHERS_YORUBA_0026_F_A0031.wav,OTHERS,YORUBA,0026,F,A0031,They were three hundred yards apart.,2.14
YORUBA_YORUBA_0022_M_B0190.wav,YORUBA,YORUBA,0022,M,B0190,"Idealism led him to philosophic anarchy, and his family threw him off.",6.18
YORUBA_YORUBA_0007_F_A0465.wav,YORUBA,YORUBA,0007,F,A0465,He'll never do a tap of work the whole Voyage.,3.97
YORUBA_YORUBA_0006_M_A0355.wav,YORUBA,YORUBA,0006,M,A0355,A burst of laughter was his reward.,2.37
OTHERS_WESTERN_0721_F_B0383.wav,OTHERS,WESTERN,0721,F,B0383,A bush chief had died a natural death.,3.08
YORUBA_YORUBA_0102_F_B0340.wav,YORUBA,YORUBA,0102,F,B0340,These quick little joys of hers were sources of joy to him.,3.88
IGBO_IGBO_0045_F_B0344.wav,IGBO,IGBO,0045,F,B0344,Lots of men take women buggy riding.,2.38
YORUBA_YORUBA_0059_M_A0139.wav,YORUBA,YORUBA,0059,M,A0139,He told himself that as he washed himself and groomed his disheveled clothes.,4.09
YORUBA_YORUBA_0041_F_B0137.wav,YORUBA,YORUBA,0041,F,B0137,But this little defect did not worry him.,2.88
IGBO_WESTERN_0025_F_A0220.wav,IGBO,WESTERN,0025,F,A0220,A dead man is of no use on a plantation.,3.75
IGBO_IGBO_0045_F_A0046.wav,IGBO,IGBO,0045,F,A0046,"The girl faced him, her eyes shining with sudden fear.",4.51
YORUBA_YORUBA_0153_M_B0537.wav,YORUBA,YORUBA,0153,M,B0537,But she had become an automaton.,2.64
YORUBA_YORUBA_0007_F_A0101.wav,YORUBA,YORUBA,0007,F,A0101,"You, you would not keep the truth from me.",3.26
IGBO_IGBO_0019_F_B0167.wav,IGBO,IGBO,0019,F,B0167,"A little before dawn of the day following, the fire relief came.",5.08
YORUBA_YORUBA_0059_M_B0213.wav,YORUBA,YORUBA,0059,M,B0213,"Some boy, she laughed acquiescence.",2.27
IGBO_IGBO_0010_M_A0128.wav,IGBO,IGBO,0010,M,A0128,This one hope was destroyed as quickly as it was born.,3.57
YORUBA_YORUBA_0049_M_B0189.wav,YORUBA,YORUBA,0049,M,B0189,That is what distinguishes all of us from the lower animals.,4.86
EDO_OTHERS_0175_F_A0246.wav,EDO,OTHERS,0175,F,A0246,You have heard always how he was the lover of the Princess Naomi.,4.14
YORUBA_YORUBA_0041_F_A0590.wav,YORUBA,YORUBA,0041,F,A0590,In a way he is my protege.,3.02
YORUBA_YORUBA_0428_F_B0522.wav,YORUBA,YORUBA,0428,F,B0522,Nor would it thaw out his hands and feet.,3.90
YORUBA_YORUBA_0153_M_B0325.wav,YORUBA,YORUBA,0153,M,B0325,It was a gigantic inadequacy.,2.60
YORUBA_WESTERN_0364_M_A0530.wav,YORUBA,WESTERN,0364,M,A0530,"Ask him, I laughed, then turned to Pasquini.",4.73
IGBO_IGBO_0001_M_A0021.wav,IGBO,IGBO,0001,M,A0021,It fairly clubbed me into recognizing it.,3.58
YORUBA_YORUBA_0024_M_A0025.wav,YORUBA,YORUBA,0024,M,A0025,I was about to do this when cooler judgment prevailed.,3.10
OTHERS_OTHERS_0154_M_A0437.wav,OTHERS,OTHERS,0154,M,A0437,By that answer my professional medical prestige stood or fell.,3.56
EDO_YORUBA_0053_M_B0308.wav,EDO,YORUBA,0053,M,B0308,We never made another migration.,2.28
YORUBA_YORUBA_0041_F_B0533.wav,YORUBA,YORUBA,0041,F,B0533,His abnormal power of vision made abstractions take on concrete form.,5.09
YORUBA_YORUBA_0041_F_A0396.wav,YORUBA,YORUBA,0041,F,A0396,A rising tide of fat had submerged them.,3.28
YORUBA_YORUBA_0153_M_B0133.wav,YORUBA,YORUBA,0153,M,B0133,There followed a roar that shook the earth.,3.31
YORUBA_YORUBA_0009_M_A0446.wav,YORUBA,YORUBA,0009,M,A0446,"He deluged me, overwhelmed me with argument.",3.31
YORUBA_YORUBA_0030_M_A0317.wav,YORUBA,YORUBA,0030,M,A0317,He was a wise hyena.,1.94
YORUBA_YORUBA_0089_M_A0176.wav,YORUBA,YORUBA,0089,M,A0176,For the first time in his life he was yearning for a scrap.,4.22
YORUBA_YORUBA_0024_M_B0482.wav,YORUBA,YORUBA,0024,M,B0482,Many other similar disconcerting omissions will be noticed in the Manuscript.,5.20
YORUBA_YORUBA_0024_M_A0569.wav,YORUBA,YORUBA,0024,M,A0569,"At Lake Linderman I had one canoe, very good Peterborough canoe.",5.66
EDO_OTHERS_0038_M_A0204.wav,EDO,OTHERS,0038,M,A0204,The wolf-dog thrust his gaunt muzzle toward him.,3.44
IGBO_YORUBA_0018_M_A0313.wav,IGBO,YORUBA,0018,M,A0313,Broken-Tooth yelled with fright and pain.,3.88
YORUBA_YORUBA_0132_M_A0248.wav,YORUBA,YORUBA,0132,M,A0248,I had been sad too long already.,3.33
YORUBA_YORUBA_0089_M_A0166.wav,YORUBA,YORUBA,0089,M,A0166,Two days ago Jeanne learned where her father's men were hiding.,3.86
OTHERS_OTHERS_1241_M_A0550.wav,OTHERS,OTHERS,1241,M,A0550,This also became part of the daily schedule.,2.70
IGBO_WESTERN_0054_M_B0212.wav,IGBO,WESTERN,0054,M,B0212,Death is and has been ever since old Maui died.,4.11
YORUBA_YORUBA_0024_M_B0445.wav,YORUBA,YORUBA,0024,M,B0445,"Mops, sir, eagerly answered the sailor at the wheel.",5.68
EDO_IGBO_0122_M_A0496.wav,EDO,IGBO,0122,M,A0496,And Tom King patiently endured.,3.55
YORUBA_YORUBA_0007_F_A0501.wav,YORUBA,YORUBA,0007,F,A0501,"You're joking me, sir, the other managed to articulate.",5.19
YORUBA_YORUBA_0097_M_B0495.wav,YORUBA,YORUBA,0097,M,B0495,We who have endured so much surely can endure a little more.,6.21
OTHERS_OTHERS_0117_F_B0438.wav,OTHERS,OTHERS,0117,F,B0438,They ran the canoe in and climbed the high earth bank.,5.44
YORUBA_YORUBA_0041_F_A0392.wav,YORUBA,YORUBA,0041,F,A0392,"There is that magnificent Bob, eating his head off in the stable.",4.91
YORUBA_YORUBA_0004_F_B0314.wav,YORUBA,YORUBA,0004,F,B0314,He had been born with this endowment.,2.51
YORUBA_YORUBA_0059_M_A0505.wav,YORUBA,YORUBA,0059,M,A0505,We fished sharks on Niihau together.,2.71
EDO_OTHERS_0038_M_A0016.wav,EDO,OTHERS,0038,M,A0016,"There's Fort Churchill, a rifle-shot beyond the ridge, asleep.",4.93
YORUBA_YORUBA_0153_M_A0584.wav,YORUBA,YORUBA,0153,M,A0584,I have long noted your thirst unquenchable.,3.12
YORUBA_YORUBA_0048_M_A0587.wav,YORUBA,YORUBA,0048,M,A0587,He had comparatively no advantages at first.,6.51
YORUBA_YORUBA_0022_M_A0453.wav,YORUBA,YORUBA,0022,M,A0453,"Eighteen hundred, he calculated.",2.92
YORUBA_YORUBA_0063_F_B0525.wav,YORUBA,YORUBA,0063,F,B0525,"New idea, he volunteered, brand new idea.",4.61
YORUBA_YORUBA_0260_M_B0149.wav,YORUBA,YORUBA,0260,M,B0149,Pebbles and dirt flew along with hair and fur.,5.62
YORUBA_YORUBA_0059_M_B0377.wav,YORUBA,YORUBA,0059,M,B0377,A scarlet loincloth completed his costume.,3.01
OTHERS_YORUBA_0026_F_A0586.wav,OTHERS,YORUBA,0026,F,A0586,We don't see ourselves as foolish.,2.26
IGBO_YORUBA_0060_F_B0124.wav,IGBO,YORUBA,0060,F,B0124,"Two weeks passed, and in that time Thorpe left camp three times.",4.05
EFIKIBIBIO_EFIKIBIBIO_0014_M_A0581.wav,EFIKIBIBIO,EFIKIBIBIO,0014,M,A0581,It was this proposition that started the big idea in Daughtry's mind.,6.11
YORUBA_YORUBA_0022_M_A0296.wav,YORUBA,YORUBA,0022,M,A0296,Bassett was a fastidious man.,2.72
YORUBA_YORUBA_0102_F_A0085.wav,YORUBA,YORUBA,0102,F,A0085,A trickle of fresh blood ran over his face.,2.90
YORUBA_YORUBA_0167_M_A0444.wav,YORUBA,YORUBA,0167,M,A0444,Then you don't believe in altruism.,2.37
EDO_OTHERS_0175_F_B0424.wav,EDO,OTHERS,0175,F,B0424,"It is a very tenable hypothesis, and will bear looking into.",4.62
YORUBA_YORUBA_0153_M_B0094.wav,YORUBA,YORUBA,0153,M,B0094,And yet if she came he had no words to say.,3.37
IGBO_WESTERN_0025_F_B0132.wav,IGBO,WESTERN,0025,F,B0132,"There is no need of further detail, now -- for you can understand.",5.91
YORUBA_YORUBA_0007_F_B0213.wav,YORUBA,YORUBA,0007,F,B0213,"Some boy, she laughed acquiescence.",3.53
YORUBA_YORUBA_0009_M_B0378.wav,YORUBA,YORUBA,0009,M,B0378,I like to speculate upon the glorious future of man.,2.93
YORUBA_YORUBA_0024_M_A0419.wav,YORUBA,YORUBA,0024,M,A0419,The Portuguese boy passed the Hawaiian.,2.71
YORUBA_YORUBA_0007_F_A0461.wav,YORUBA,YORUBA,0007,F,A0461,"Ah, we were very close together in that moment.",3.74
YORUBA_YORUBA_0007_F_A0307.wav,YORUBA,YORUBA,0007,F,A0307,"Very early in my life, I separated from my mother.",3.41
YORUBA_YORUBA_0024_M_B0531.wav,YORUBA,YORUBA,0024,M,B0531,I am sure it must have been some adventure.,2.09
IGBO_IGBO_0045_F_A0254.wav,IGBO,IGBO,0045,F,A0254,"Straight out they swam, their heads growing smaller and smaller.",3.84
IGBO_YORUBA_0549_M_A0194.wav,IGBO,YORUBA,0549,M,A0194,He drank of the water cautiously.,7.12
IGBO_IGBO_0045_F_A0268.wav,IGBO,IGBO,0045,F,A0268,Now go ahead and tell me in a straightforward way what has happened.,3.72
IGBO_WESTERN_0054_M_A0266.wav,IGBO,WESTERN,0054,M,A0266,"They handled two men already, both grub-thieves.",3.62
IGBO_IGBO_0056_M_A0027.wav,IGBO,IGBO,0056,M,A0027,To my surprise he began to show actual enthusiasm in my favor.,5.21
YORUBA_YORUBA_0097_M_B0047.wav,YORUBA,YORUBA,0097,M,B0047,Suppose you saw me at work through the window.,4.18
YORUBA_YORUBA_0007_F_A0460.wav,YORUBA,YORUBA,0007,F,A0460,I had forgotten their existence.,2.64
IGBO_YORUBA_0018_M_B0400.wav,IGBO,YORUBA,0018,M,B0400,How could I answer the question on the spur of the moment.,2.17
YORUBA_YORUBA_0006_M_B0536.wav,YORUBA,YORUBA,0006,M,B0536,Typhoid -- did I tell you.,2.22
OTHERS_OTHERS_0154_M_A0022.wav,OTHERS,OTHERS,0154,M,A0022,Hardly were our plans made public before we were met by powerful opposition.,5.77
YORUBA_YORUBA_0004_F_B0077.wav,YORUBA,YORUBA,0004,F,B0077,It is the nearest refuge.,3.43
YORUBA_YORUBA_0022_M_B0156.wav,YORUBA,YORUBA,0022,M,B0156,For that reason Le Beau had chosen him to fight the big fight.,4.61
YORUBA_YORUBA_0022_M_A0081.wav,YORUBA,YORUBA,0022,M,A0081,What if she did not come to the rock.,2.87
YORUBA_YORUBA_0097_M_B0279.wav,YORUBA,YORUBA,0097,M,B0279,He gave one last snarl and slid from view among the trees.,5.24
IGALA_YORUBA_0066_M_B0368.wav,IGALA,YORUBA,0066,M,B0368,Please do not think that I already know it all.,2.81
YORUBA_YORUBA_0230_M_B0345.wav,YORUBA,YORUBA,0230,M,B0345,"Daylight made no answer, and the door closed behind him.",3.46
YORUBA_YORUBA_0049_M_B0013.wav,YORUBA,YORUBA,0049,M,B0013,"Lakes and rivers, hundreds of them, thousands of them.",4.12
YORUBA_YORUBA_0048_M_A0592.wav,YORUBA,YORUBA,0048,M,A0592,It's only his indigestion I find fault with.,4.91
YORUBA_YORUBA_0004_F_B0473.wav,YORUBA,YORUBA,0004,F,B0473,Then there was the campaign.,2.12
EDO_IGBO_0122_M_A0130.wav,EDO,IGBO,0122,M,A0130,"She was his now, forever.",3.61
OTHERS_WESTERN_0721_F_A0443.wav,OTHERS,WESTERN,0721,F,A0443,He was worth nothing to the world.,1.78
YORUBA_YORUBA_0007_F_A0528.wav,YORUBA,YORUBA,0007,F,A0528,"Men who endure it, call it living death.",3.75
YORUBA_HAUSA_0112_M_B0473.wav,YORUBA,HAUSA,0112,M,B0473,Then there was the campaign.,1.57
YORUBA_YORUBA_0063_F_A0183.wav,YORUBA,YORUBA,0063,F,A0183,And the air was growing chilly.,2.00
YORUBA_YORUBA_0007_F_A0500.wav,YORUBA,YORUBA,0007,F,A0500,Who the devil gave it to you to be judge and jury.,3.65
IGBO_IGBO_0091_M_B0229.wav,IGBO,IGBO,0091,M,B0229,"I saw it all myself, and it was splendid.",3.73
YORUBA_YORUBA_0006_M_B0330.wav,YORUBA,YORUBA,0006,M,B0330,They only had a little thirty thousand dollar fire.,3.46
EFIKIBIBIO_EFIKIBIBIO_0014_M_A0184.wav,EFIKIBIBIO,EFIKIBIBIO,0014,M,A0184,"Don't you see, I'm chewing this thing in two.",3.05
YORUBA_YORUBA_0007_F_B0372.wav,YORUBA,YORUBA,0007,F,B0372,Mr McVeigh told me about him.,2.58
YORUBA_YORUBA_0172_F_B0025.wav,YORUBA,YORUBA,0172,F,B0025,"Now, you understand.",2.11
IGBO_YORUBA_0018_M_A0310.wav,IGBO,YORUBA,0018,M,A0310,"Massage under tension, was the cryptic reply.",4.46
IGBO_IGBO_0056_M_A0186.wav,IGBO,IGBO,0056,M,A0186,Like a flash he launched himself into the feathered mass of the owl.,4.37
EDO_YORUBA_0053_M_A0031.wav,EDO,YORUBA,0053,M,A0031,They were three hundred yards apart.,2.24
OTHERS_OTHERS_0084_F_A0449.wav,OTHERS,OTHERS,0084,F,A0449,"A sinewy hand, dripping with water, was clutching the rail.",5.26
EDO_IGBO_0122_M_A0481.wav,EDO,IGBO,0122,M,A0481,"Nimrod replied, with a slight manifestation of sensitiveness.",7.30
IGBO_IGBO_0001_M_A0224.wav,IGBO,IGBO,0001,M,A0224,"She nodded, and her eyes grew soft and moist.",4.27
EFIKIBIBIO_EFIKIBIBIO_0087_M_B0461.wav,EFIKIBIBIO,EFIKIBIBIO,0087,M,B0461,By virtue of that power we shall remain in power.,3.26
IGBO_IGBO_0045_F_B0035.wav,IGBO,IGBO,0045,F,B0035,"After all, the picture was only a resemblance.",6.89
YORUBA_YORUBA_0022_M_A0493.wav,YORUBA,YORUBA,0022,M,A0493,"The boy, O'Brien, was specially maltreated.",3.52
OTHERS_YORUBA_0101_M_A0163.wav,OTHERS,YORUBA,0101,M,A0163,Philip made no effort to follow.,2.93
EDO_OTHERS_0038_M_B0129.wav,EDO,OTHERS,0038,M,B0129,Did Thorpe go to see any one in Churchill.,2.80
OTHERS_YORUBA_0026_F_A0426.wav,OTHERS,YORUBA,0026,F,A0426,They do not know the length of time of incubation.,3.10
IGBO_OTHERS_0268_M_B0018.wav,IGBO,OTHERS,0268,M,B0018,I was completely lost in my work.,2.82
OTHERS_OTHERS_0154_M_B0524.wav,OTHERS,OTHERS,0154,M,B0524,"So far as flags were concerned, they were beyond all jurisdiction.",3.89
OTHERS_YORUBA_0026_F_B0334.wav,OTHERS,YORUBA,0026,F,B0334,"Oh, it's just a novel, a love story.",2.69
EDO_OTHERS_0038_M_A0149.wav,EDO,OTHERS,0038,M,A0149,For an instant he saw Pierre drawn like a silhouette against the sky.,4.69
YORUBA_YORUBA_0004_F_B0263.wav,YORUBA,YORUBA,0004,F,B0263,Only once did I confide the strangeness of it all to another.,4.61
YORUBA_YORUBA_0006_M_B0044.wav,YORUBA,YORUBA,0006,M,B0044,For a few moments he ate in silence.,3.06
OTHERS_HAUSA_0052_M_B0478.wav,OTHERS,HAUSA,0052,M,B0478,The Oligarchy will encourage such ambition and the consequent competition.,5.47
IGBO_IGBO_0010_M_A0107.wav,IGBO,IGBO,0010,M,A0107,If you only could know how I thank you.,2.46
YORUBA_YORUBA_0005_M_A0453.wav,YORUBA,YORUBA,0005,M,A0453,"Eighteen hundred, he calculated.",4.54
IGBO_IGBO_0019_F_B0148.wav,IGBO,IGBO,0019,F,B0148,The Indian even poked his stick into the thick ground spruce.,5.50
